NUM_CAMPS,MB_HOURS,OB_HOURS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100.000000,100.000000,100,100,100,100.000000,100.000000
90,12.000000,8.000000,691,768,1459,1681.106058,0.902307
90,12.000000,8.000000,678,777,1455,1696.315566,0.895386
90,12.000000,8.000000,663,768,1431,1672.478711,0.896357
90,12.000000,8.000000,674,768,1442,1677.952522,0.894353
90,12.000000,8.000000,688,782,1470,1701.518027,0.898421
90,12.000000,8.000000,682,780,1462,1700.744455,0.895507
90,12.000000,8.000000,660,772,1432,1667.966054,0.893868
90,12.000000,8.000000,684,773,1457,1673.533022,0.907468
90,12.000000,8.000000,673,773,1446,1680.469941,0.898786
90,12.000000,8.000000,677,768,1445,1666.140437,0.903522
90,12.000000,8.000000,685,781,1466,1694.982099,0.901275
90,12.000000,8.000000,692,782,1474,1695.187487,0.904311
90,12.000000,8.000000,662,781,1443,1695.043863,0.891318
90,12.000000,8.000000,667,769,1436,1674.519966,0.896053
90,12.000000,8.000000,681,779,1460,1697.818259,0.895143
90,12.000000,8.000000,678,786,1464,1701.508715,0.893321
90,12.000000,8.000000,673,773,1446,1680.232821,0.897571
90,12.000000,8.000000,664,763,1427,1671.005332,0.893078
90,12.000000,8.000000,663,766,1429,1688.110027,0.885489
90,12.000000,8.000000,680,768,1448,1680.304375,0.898543
90,12.000000,8.000000,668,767,1435,1685.045630,0.891318
90,12.000000,8.000000,664,765,1429,1670.378282,0.895568
90,12.000000,8.000000,657,787,1444,1695.009622,0.889192
90,12.000000,8.000000,683,780,1463,1701.066714,0.895507
90,12.000000,8.000000,674,784,1458,1698.370465,0.894111
90,12.000000,8.000000,662,771,1433,1672.205611,0.893503
90,12.000000,8.000000,681,767,1448,1683.150540,0.897875
90,12.000000,8.000000,674,780,1454,1697.914067,0.893685
90,12.000000,8.000000,679,766,1445,1688.002695,0.894900
90,12.000000,8.000000,680,771,1451,1681.179740,0.898179
90,12.000000,8.000000,671,778,1449,1695.561634,0.890407
90,12.000000,8.000000,697,777,1474,1701.722978,0.899393
90,12.000000,8.000000,682,784,1466,1692.368403,0.899271
90,12.000000,8.000000,671,771,1442,1674.994005,0.895446
90,12.000000,8.000000,675,767,1442,1672.399127,0.899939
90,12.000000,8.000000,683,785,1468,1708.569006,0.894778
90,12.000000,8.000000,666,765,1431,1670.226773,0.895811
