NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
50,402,383,785,829.512646,0.981093
50,397,374,771,818.120144,0.979563
50,403,386,789,830.956492,0.983716
50,412,388,800,845.753899,0.981858
50,410,389,799,844.599122,0.984481
50,409,389,798,842.665897,0.981858
50,407,385,792,838.361870,0.981421
50,403,384,787,828.754747,0.983497
50,405,385,790,834.796166,0.983169
50,406,377,783,833.269365,0.977705
50,408,384,792,837.877211,0.981311
50,411,388,799,842.943618,0.981421
50,409,389,798,841.791561,0.983934
50,407,384,791,837.690972,0.980656
50,407,383,790,837.989798,0.980109
50,406,385,791,839.342456,0.979344
50,408,389,797,840.058749,0.983169
50,409,387,796,844.550093,0.977049
50,408,381,789,835.863147,0.981639
50,410,385,795,841.829649,0.981749
50,405,387,792,834.404145,0.983716
50,405,381,786,832.781380,0.980000
50,408,390,798,839.372342,0.982404
50,414,389,803,851.977041,0.979235
50,402,381,783,827.303695,0.980219
50,400,381,781,827.771343,0.979672
50,405,377,782,829.503826,0.979672
50,405,383,788,837.227125,0.979126
50,402,379,781,825.095255,0.979781
50,403,381,784,830.566169,0.980109
50,408,382,790,838.573086,0.978798
50,403,381,784,833.654852,0.977596
50,409,389,798,841.403549,0.982186
50,402,385,787,831.146122,0.980765
50,406,379,785,834.815202,0.977486
50,406,389,795,841.829649,0.980437
50,406,383,789,836.638081,0.981093
50,408,385,793,841.855204,0.978907
50,400,379,779,823.267498,0.982077
50,406,387,793,837.482687,0.981639
50,404,381,785,830.567761,0.981530
50,413,384,797,847.872340,0.977158
50,409,383,792,840.501044,0.978142
50,403,385,788,833.934768,0.980437
50,407,379,786,834.811376,0.976612
50,413,389,802,846.889786,0.983060
50,413,388,801,851.138079,0.979235
50,413,387,800,849.483579,0.978798
50,408,385,793,838.741186,0.981421
50,409,389,798,846.279555,0.981967
50,405,385,790,833.064423,0.983716
50,414,389,803,850.399306,0.978142
50,400,381,781,828.251043,0.980109
50,397,378,775,820.271833,0.981202
50,405,384,789,832.969886,0.982842
50,406,384,790,836.922543,0.980765
50,412,386,798,845.006365,0.979563
50,402,377,779,828.819767,0.978033
50,405,386,791,838.856050,0.979781
50,401,379,780,826.041667,0.981311
50,403,388,791,834.503632,0.983169
50,408,389,797,842.290367,0.981967
50,408,384,792,840.988743,0.979891
50,409,388,797,838.513280,0.985137
50,412,385,797,844.436082,0.982295
50,408,381,789,836.735049,0.978251
50,392,377,769,811.855313,0.983169
50,402,385,787,836.942120,0.976940
50,409,386,795,842.317045,0.978798
50,409,387,796,840.069204,0.983169
50,404,381,785,832.493046,0.978251
50,409,388,797,839.961990,0.982623
50,409,387,796,842.596020,0.978907
50,407,389,796,839.488243,0.982951
50,412,388,800,845.070423,0.980984
50,403,381,784,832.204176,0.980874
50,407,393,800,842.638425,0.982732
50,403,378,781,831.140963,0.977049
50,409,382,791,839.147826,0.980656
50,401,384,785,829.608455,0.982842
50,411,388,799,849.210129,0.979454
50,410,384,794,839.604761,0.982514
50,409,381,790,841.403795,0.977923
50,411,389,800,846.830171,0.978907
50,410,391,801,846.713262,0.983060
50,406,385,791,840.219410,0.978579
50,409,389,798,846.475771,0.979563
50,406,386,792,837.006237,0.980437
50,400,380,780,825.182102,0.981093
50,401,378,779,823.648024,0.981967
50,407,382,789,835.572917,0.979781
50,408,392,800,841.669541,0.984262
50,409,385,794,840.381724,0.980109
50,409,378,787,839.576775,0.975519
50,409,388,797,841.318643,0.982623
50,407,385,792,837.780347,0.981093
50,403,388,791,834.792388,0.984044
50,408,384,792,836.619718,0.981093
50,402,382,784,827.691243,0.983825
50,404,383,787,830.762575,0.982514
50,410,381,791,840.609756,0.977705
50,406,384,790,838.573086,0.979672
50,403,388,791,836.722543,0.981858
50,407,385,792,835.944169,0.984481
50,405,375,780,830.946560,0.977158
50,406,384,790,833.352548,0.983497
50,402,378,780,829.497908,0.977596
50,408,386,794,840.090194,0.979126
50,407,383,790,839.059779,0.979454
50,411,380,791,841.098199,0.979454
50,404,384,788,833.067591,0.981858
50,411,382,793,845.287745,0.975191
50,411,383,794,841.062746,0.979344
50,399,380,779,826.130042,0.980328
50,409,384,793,838.063063,0.981421
50,410,386,796,842.986111,0.979344
50,411,384,795,845.155106,0.976831
50,410,385,795,845.351540,0.978470
50,408,387,795,842.512161,0.980109
50,410,387,797,841.124567,0.982186
50,403,384,787,837.039405,0.979563
50,404,390,794,835.741401,0.984262
50,406,387,793,838.644244,0.982514
50,408,380,788,839.762404,0.974536
50,406,383,789,834.896496,0.980656
50,412,381,793,844.697322,0.976721
50,403,380,783,831.432053,0.977486
50,408,394,802,845.523678,0.981858
50,408,389,797,840.833622,0.982842
50,409,392,801,844.469409,0.984699
50,411,384,795,843.782624,0.980656
50,404,382,786,832.299502,0.980437
50,413,383,796,848.485555,0.976503
50,405,384,789,837.026087,0.979126
50,405,384,789,835.379542,0.979344
50,404,380,784,831.914647,0.978470
50,404,385,789,833.546935,0.982077
50,405,385,790,833.640872,0.982186
50,409,387,796,843.474233,0.980000
50,409,377,786,840.469791,0.975191
50,408,376,784,835.110594,0.976721
50,408,387,795,839.304258,0.981639
50,412,382,794,843.112452,0.979235
50,411,387,798,845.593515,0.980874
50,399,383,782,822.448276,0.983497
50,403,382,785,828.364664,0.983169
50,414,387,801,850.940439,0.978470
50,410,385,795,842.707368,0.980219
50,411,384,795,843.586919,0.979781
50,407,385,792,835.654982,0.981639
50,404,376,780,828.150383,0.979563
50,416,391,807,854.536512,0.979454
50,402,383,785,829.129632,0.981967
50,407,382,789,838.874041,0.979563
50,407,378,785,834.718187,0.978907
50,409,388,797,843.849803,0.980437
50,408,381,789,838.581717,0.978361
50,405,378,783,830.660870,0.980328
50,405,378,783,835.309549,0.976066
50,412,383,795,846.335079,0.978470
50,408,385,793,839.323308,0.980328
50,408,383,791,839.537177,0.976612
50,413,389,802,848.750867,0.981093
50,408,385,793,840.489980,0.981202
50,409,389,798,842.957746,0.981749
50,405,376,781,836.981729,0.971038
50,404,384,788,832.202216,0.984153
50,406,388,794,837.185988,0.983388
50,410,379,789,839.752239,0.974863
50,407,385,792,837.586685,0.981530
50,409,381,790,839.547038,0.978142
50,408,387,795,838.626931,0.984918
50,403,382,785,828.842603,0.982295
50,405,373,778,830.362767,0.976284
50,406,382,788,831.626298,0.983825
50,406,385,791,837.400208,0.981202
50,411,389,800,849.286460,0.977705
50,410,386,796,843.474233,0.981202
50,403,377,780,830.269893,0.975519
50,402,375,777,824.965189,0.979563
50,404,384,788,833.741906,0.980328
50,405,388,793,838.644244,0.981967
50,404,377,781,830.947674,0.978689
50,403,381,784,832.300731,0.980984
50,411,389,800,843.998616,0.982842
50,406,383,789,835.959935,0.982623
50,405,381,786,831.433526,0.979781
50,410,385,795,842.805005,0.981093
50,408,383,791,836.916050,0.982186
50,409,386,795,840.662198,0.980656
50,404,382,786,831.625809,0.982842
50,401,377,778,824.496178,0.978361
50,412,392,804,849.688150,0.982186
50,409,388,797,842.484982,0.980109
50,404,384,788,834.803751,0.980874
50,406,378,784,834.624782,0.978142
50,411,383,794,842.916812,0.979672
50,402,381,783,829.602825,0.981421
50,411,383,794,839.119889,0.982404
50,402,381,783,829.987257,0.980109
50,404,378,782,829.600000,0.980984
50,405,376,781,830.561367,0.977377
50,404,384,788,830.859645,0.981530
50,404,382,786,833.843478,0.978033
50,404,380,784,829.989587,0.980000
50,406,384,790,835.278484,0.981311
50,400,383,783,827.017200,0.980656
50,406,384,790,834.410712,0.983716
50,409,382,791,840.805065,0.976831
50,402,383,785,832.782609,0.978361
50,410,383,793,841.269565,0.980656
50,403,380,783,831.142691,0.981749
50,403,384,787,832.106540,0.983060
50,401,384,785,834.039712,0.978361
50,409,381,790,839.254615,0.980328
50,402,381,783,830.564572,0.979891
50,403,381,784,831.914647,0.979016
50,411,384,795,843.391304,0.979126
50,412,387,799,847.241859,0.980437
50,408,390,798,841.597510,0.983497
50,412,386,798,845.104167,0.979672
50,407,386,793,838.741186,0.980765
50,400,380,780,823.088456,0.983169
50,400,381,781,826.049012,0.981202
50,405,391,796,840.069204,0.984372
50,412,393,805,851.334951,0.982295
50,408,381,789,837.803180,0.977377
50,406,382,788,836.353091,0.978579
50,401,385,786,828.369039,0.982732
50,402,377,779,823.362597,0.982077
50,405,386,791,834.407424,0.982077
50,408,382,790,838.475815,0.979016
50,406,381,787,835.001160,0.978798
