NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
30,277,237,514,557.569650,0.960656
30,278,238,516,556.878317,0.963934
30,274,246,520,553.041457,0.975956
30,275,232,507,556.686000,0.952277
30,275,237,512,554.195584,0.959563
30,277,235,512,553.540764,0.961384
30,277,237,514,554.938053,0.963752
30,274,238,512,554.632991,0.960109
30,275,234,509,554.116597,0.958834
30,272,239,511,547.286383,0.969763
30,278,245,523,558.612840,0.971949
30,273,237,510,553.230587,0.959016
30,274,238,512,549.966738,0.967031
30,274,239,513,550.933099,0.967031
30,273,239,512,550.505288,0.965574
30,276,245,521,557.670111,0.968670
30,274,239,513,555.168539,0.963570
31,279,246,525,565.039841,0.963159
31,282,247,529,570.318700,0.965098
31,280,248,528,566.977853,0.966508
31,284,239,523,568.604638,0.958928
31,278,238,516,560.994251,0.957871
31,284,231,515,565.542973,0.950996
31,282,233,515,561.953260,0.956813
31,285,242,527,575.711727,0.953288
31,281,241,522,566.648680,0.957518
31,284,243,527,569.461143,0.961572
31,280,235,515,562.385948,0.955932
31,280,240,520,566.102476,0.956637
31,278,238,516,561.316970,0.956637
31,281,237,518,559.842637,0.962277
31,280,236,516,566.202708,0.948881
31,286,244,530,574.343840,0.961572
31,281,232,513,561.824131,0.950996
31,285,245,530,573.467480,0.960162
31,282,229,511,568.635347,0.939186
31,284,247,531,574.988166,0.957694
32,291,240,531,579.056983,0.957650
32,286,248,534,579.093333,0.960724
32,293,244,537,585.164124,0.954747
32,286,240,526,572.431890,0.955601
32,292,253,545,589.385042,0.964993
32,289,242,531,576.801336,0.960383
32,288,250,538,582.783574,0.961919
32,286,252,538,575.018799,0.970799
32,288,236,524,572.917102,0.955772
32,289,245,534,578.771793,0.962261
32,290,245,535,581.901932,0.958675
32,290,255,545,583.885840,0.968750
32,290,248,538,582.029928,0.962261
32,292,244,536,586.365776,0.955601
32,292,245,537,584.185770,0.955601
32,291,252,543,582.916224,0.967555
32,289,239,528,579.454273,0.953210
32,284,249,533,572.495965,0.966359
32,284,243,527,573.307078,0.956113
32,285,250,535,574.117647,0.969945
33,289,269,558,591.393822,0.979632
33,294,269,563,597.217109,0.978639
33,290,267,557,594.612515,0.972678
33,292,268,560,597.392687,0.974499
33,288,272,560,591.541018,0.981454
33,287,269,556,593.440085,0.972346
33,287,267,554,586.536816,0.979467
33,292,268,560,593.930453,0.977149
33,286,271,557,586.729984,0.982282
33,293,278,571,604.217452,0.978142
33,290,272,562,594.277359,0.980626
33,296,270,566,599.977883,0.978804
33,289,269,558,590.461188,0.977314
33,297,271,568,605.605932,0.971518
33,290,266,556,591.975317,0.974830
33,290,271,561,593.012253,0.978970
33,294,271,565,600.393278,0.974996
33,287,272,559,591.934245,0.980460
33,289,267,556,591.349771,0.975658
33,291,265,556,589.274131,0.979301
34,292,273,565,597.049932,0.980714
34,302,278,580,616.460540,0.977017
34,305,275,580,616.882051,0.976213
34,299,279,578,610.683647,0.980071
34,304,269,573,613.421542,0.971553
34,306,284,590,622.939080,0.980714
34,301,272,573,613.421542,0.970749
34,305,278,583,618.486957,0.977338
34,303,283,586,621.987718,0.976856
34,303,279,582,618.903435,0.976053
34,301,278,579,614.557830,0.974767
34,303,269,572,611.929849,0.970106
34,303,271,574,616.294737,0.969624
34,301,275,576,612.837209,0.976535
34,306,275,581,619.428033,0.971392
34,303,278,581,616.785873,0.978624
34,303,278,581,617.312500,0.974928
34,302,273,575,611.459580,0.974606
34,303,275,578,616.969635,0.972838
34,303,267,570,616.253692,0.962231
35,305,279,584,623.627876,0.972209
35,311,281,592,633.226453,0.970180
35,302,273,575,616.277610,0.969243
35,308,269,577,622.903253,0.966432
35,306,280,586,626.285667,0.970492
35,309,278,587,627.878257,0.970023
35,309,279,588,627.376312,0.973458
35,304,277,581,621.460421,0.973146
35,308,282,590,633.520536,0.971116
35,303,279,582,617.886624,0.977674
35,304,276,580,618.737508,0.973458
35,301,275,576,617.039639,0.969399
35,309,281,590,628.881677,0.974395
35,298,275,573,613.108086,0.969867
35,304,268,572,618.026316,0.962217
35,308,282,590,629.300583,0.972365
35,306,270,576,616.730191,0.970180
35,298,273,571,610.254464,0.974083
35,307,277,584,622.693524,0.973927
35,312,283,595,635.374291,0.972209
36,314,276,590,635.221441,0.967061
36,316,277,593,638.973503,0.963874
36,316,283,599,641.869226,0.969338
36,322,281,603,649.217846,0.966910
36,313,280,593,636.786308,0.966302
36,315,280,595,640.081646,0.969338
36,307,277,584,627.838120,0.966151
36,312,279,591,637.026832,0.965088
36,314,279,593,637.825959,0.967517
36,311,284,595,637.375610,0.973285
36,315,287,602,642.575502,0.972678
36,310,281,591,629.609961,0.976776
36,312,275,587,632.198136,0.966151
36,311,284,595,632.847917,0.974196
36,309,288,597,634.872639,0.977383
36,311,281,592,634.161951,0.968731
36,311,283,594,635.994149,0.969794
36,309,292,601,638.199226,0.978446
36,308,281,589,631.461676,0.969186
36,314,280,594,637.444535,0.969794
37,316,284,600,647.013856,0.964112
37,318,282,600,647.735969,0.961010
37,321,282,603,646.644441,0.970167
37,325,283,608,657.840844,0.964259
37,325,282,607,654.562351,0.964555
37,321,287,608,652.109615,0.968247
37,320,279,599,645.935499,0.965293
37,325,280,605,656.062620,0.959829
37,321,288,609,650.811080,0.969576
37,320,283,603,650.248925,0.963669
37,324,285,609,655.674829,0.967361
37,327,278,605,658.382353,0.957023
37,320,279,599,648.828827,0.959681
37,323,286,609,655.153956,0.967804
37,321,281,602,651.244927,0.961601
37,326,281,607,661.196429,0.956432
37,331,276,607,657.073861,0.961453
37,318,273,591,645.845868,0.954217
37,321,282,603,648.081429,0.969428
37,324,292,616,657.150780,0.973416
38,333,279,612,669.263721,0.953983
38,321,277,598,650.170732,0.959448
38,327,291,618,664.847153,0.965919
38,329,296,625,670.303825,0.968651
38,326,292,618,665.671004,0.965487
38,325,289,614,659.829393,0.969514
38,327,288,615,665.428660,0.962611
38,331,284,615,667.505853,0.960598
38,330,297,627,671.000000,0.967788
38,327,291,618,667.014124,0.967069
38,329,292,621,670.460177,0.964481
38,329,278,607,660.059109,0.957435
38,329,286,615,663.776191,0.964768
38,333,290,623,673.665371,0.962180
38,327,289,616,664.649185,0.961892
38,329,288,617,663.874052,0.965919
38,331,286,617,669.363183,0.960023
38,327,291,618,668.258747,0.962611
38,325,285,610,659.095712,0.965631
38,331,282,613,666.166901,0.958585
39,337,316,653,693.108418,0.977862
39,334,306,640,683.682084,0.972117
39,328,315,643,679.161018,0.979403
39,333,312,645,681.878981,0.979123
39,335,315,650,687.368499,0.980244
39,337,322,659,693.904249,0.982486
39,333,312,645,682.789232,0.978282
39,337,314,651,689.959459,0.977862
39,332,312,644,685.083917,0.975060
39,339,316,655,693.272282,0.978142
39,332,314,646,683.239775,0.979823
