NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
10,10,10,10,10.000000,10.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,0,0,0,NaN,0.000000
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,459,0,459,549.000000,0.920765
90,787,0,787,1037.117139,0.802611
90,789,0,789,1033.797136,0.806618
90,778,0,778,1035.363607,0.794657
90,799,0,799,1035.938755,0.813175
90,787,0,787,1031.915453,0.804007
90,781,0,781,1037.846539,0.797268
90,785,0,785,1039.137598,0.798543
90,785,0,785,1039.638951,0.795264
90,784,0,784,1038.231085,0.800000
90,788,0,788,1036.693027,0.803157
90,955,0,955,1251.499841,0.799271
90,948,0,948,1260.683084,0.788403
90,953,0,953,1257.886681,0.787310
90,955,0,955,1264.478656,0.791500
90,944,0,944,1259.125364,0.788828
90,946,0,946,1252.763528,0.793443
90,952,0,952,1270.928102,0.783182
90,954,0,954,1251.583559,0.794778
90,947,0,947,1265.073404,0.785124
90,938,0,938,1255.494514,0.785671
90,1029,0,1029,1332.884782,0.806557
90,1041,0,1041,1333.017416,0.811111
90,1018,0,1018,1341.424114,0.792653
90,1012,0,1012,1334.158329,0.795386
90,1039,0,1039,1367.127107,0.796478
90,1031,0,1031,1337.790121,0.804493
90,1046,0,1046,1350.232777,0.804614
90,1011,0,1011,1327.421078,0.801396
90,1044,0,1044,1345.857858,0.810443
90,1014,0,1014,1340.873545,0.792046
90,1073,0,1073,1360.454965,0.823194
90,1075,0,1075,1368.786239,0.823254
90,1085,0,1085,1381.625947,0.820583
90,1087,0,1087,1359.059440,0.836855
90,1080,0,1080,1360.740514,0.832908
90,1073,0,1073,1370.371433,0.820158
90,1086,0,1086,1362.048431,0.830480
90,1091,0,1091,1390.233656,0.821858
90,1085,0,1085,1359.965753,0.831815
90,1090,0,1090,1377.449551,0.825076
90,1122,0,1122,1382.563220,0.850152
90,1147,0,1147,1391.711360,0.855070
90,1138,0,1138,1401.649716,0.853430
90,1126,0,1126,1408.034318,0.838676
90,1134,0,1134,1399.968518,0.846630
90,1129,0,1129,1383.529018,0.850152
90,1103,0,1103,1362.821455,0.848695
90,1120,0,1120,1404.583873,0.834851
90,1129,0,1129,1401.675712,0.846205
90,1114,0,1114,1384.723019,0.841226
90,1144,0,1144,1392.379545,0.857681
90,1151,0,1151,1396.256169,0.861081
90,1159,0,1159,1396.089373,0.867760
90,1159,0,1159,1407.100840,0.860109
90,1152,0,1152,1386.238036,0.867942
90,1154,0,1154,1411.539547,0.857438
90,1136,0,1136,1397.409814,0.851063
90,1143,0,1143,1397.669463,0.857013
90,1157,0,1157,1390.426122,0.867274
90,1134,0,1134,1384.402935,0.861202
90,1149,0,1149,1389.939772,0.868306
90,1163,0,1163,1402.857038,0.869520
90,1152,0,1152,1388.978038,0.870553
90,1168,0,1168,1409.094638,0.870431
90,1157,0,1157,1382.356910,0.877292
90,1139,0,1139,1376.932619,0.867820
90,1163,0,1163,1396.719411,0.873406
90,1186,0,1186,1413.110034,0.876503
90,1152,0,1152,1397.160530,0.866363
90,1167,0,1167,1406.445924,0.872374
90,1199,0,1199,1412.960074,0.888100
90,1216,0,1216,1429.006065,0.890285
90,1179,0,1179,1400.211278,0.881299
90,1176,0,1176,1410.994391,0.876017
90,1209,0,1209,1420.577156,0.891014
90,1190,0,1190,1424.057255,0.876806
90,1174,0,1174,1410.650033,0.875592
90,1176,0,1176,1410.069889,0.878081
90,1177,0,1177,1397.936828,0.883849
90,1205,0,1205,1428.925769,0.887614
90,1195,0,1195,1417.169499,0.885610
90,1171,0,1171,1391.512987,0.885367
90,1188,0,1188,1404.217023,0.888403
90,1194,0,1194,1432.173913,0.880328
90,1208,0,1208,1418.289136,0.895021
90,1182,0,1182,1402.762646,0.890650
90,1208,0,1208,1417.379782,0.897268
