NUM_CAMPS,MB_HOURS,OB_HOURS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100.000000,100.000000,100,100,100,100.000000,100.000000
225,12.000000,8.000000,1555,1562,3117,3455.268011,0.939502
225,12.000000,8.000000,1542,1552,3094,3447.219667,0.937389
225,12.000000,8.000000,1533,1554,3087,3439.327462,0.937705
225,12.000000,8.000000,1523,1540,3063,3422.961732,0.937462
225,12.000000,8.000000,1543,1566,3109,3453.559096,0.939721
225,12.000000,8.000000,1539,1550,3089,3441.928260,0.937171
225,12.000000,8.000000,1541,1561,3102,3455.198020,0.939721
225,12.000000,8.000000,1561,1565,3126,3479.859684,0.935738
225,12.000000,8.000000,1552,1549,3101,3435.496825,0.940158
225,12.000000,8.000000,1528,1546,3074,3438.614198,0.935325
225,12.000000,8.000000,1576,1562,3138,3469.207121,0.941081
225,12.000000,8.000000,1537,1559,3096,3452.530943,0.936053
225,12.000000,8.000000,1543,1552,3095,3441.071043,0.936151
225,12.000000,8.000000,1554,1558,3112,3455.027368,0.938506
225,12.000000,8.000000,1557,1559,3116,3460.961398,0.940206
225,12.000000,8.000000,1553,1562,3115,3444.149436,0.941105
225,12.000000,8.000000,1548,1551,3099,3446.635109,0.937098
225,12.000000,8.000000,1536,1564,3100,3443.840384,0.938604
225,12.000000,8.000000,1558,1546,3104,3446.052632,0.940012
225,12.000000,8.000000,1560,1546,3106,3461.901088,0.937122
225,12.000000,8.000000,1544,1558,3102,3461.002872,0.934645
225,12.000000,8.000000,1535,1558,3093,3440.705544,0.938264
225,12.000000,8.000000,1553,1554,3107,3451.058133,0.937753
225,12.000000,8.000000,1544,1553,3097,3454.581719,0.936855
225,12.000000,8.000000,1550,1555,3105,3441.317192,0.938895
225,12.000000,8.000000,1543,1548,3091,3442.852409,0.937025
225,12.000000,8.000000,1542,1544,3086,3443.151149,0.936466
225,12.000000,8.000000,1550,1561,3111,3451.683463,0.940328
225,12.000000,8.000000,1537,1552,3089,3440.252495,0.935398
225,12.000000,8.000000,1546,1567,3113,3448.512874,0.939065
225,12.000000,8.000000,1564,1556,3120,3457.197449,0.940959
225,12.000000,8.000000,1564,1562,3126,3455.105629,0.941882
225,12.000000,8.000000,1534,1549,3083,3431.528262,0.937608
225,12.000000,8.000000,1545,1551,3096,3447.395749,0.937413
225,12.000000,8.000000,1539,1554,3093,3442.193497,0.937583
225,12.000000,8.000000,1558,1563,3121,3455.422829,0.939429
225,12.000000,8.000000,1548,1560,3108,3448.819598,0.940765
225,12.000000,8.000000,1525,1570,3095,3448.613780,0.936831
225,12.000000,8.000000,1540,1552,3092,3439.128556,0.939526
225,12.000000,8.000000,1560,1556,3116,3451.186249,0.941979
225,12.000000,8.000000,1544,1559,3103,3453.789230,0.937292
225,12.000000,8.000000,1562,1561,3123,3462.571694,0.938288
225,12.000000,8.000000,1535,1555,3090,3439.040707,0.937972
225,12.000000,8.000000,1517,1552,3069,3431.063671,0.933115
225,12.000000,8.000000,1538,1539,3077,3441.970035,0.935009
225,12.000000,8.000000,1528,1559,3087,3444.826955,0.935568
225,12.000000,8.000000,1539,1544,3083,3437.382210,0.937341
225,12.000000,8.000000,1547,1555,3102,3449.785274,0.938191
225,12.000000,8.000000,1552,1553,3105,3454.241192,0.939308
225,12.000000,8.000000,1548,1546,3094,3446.473596,0.938482
225,12.000000,8.000000,1532,1548,3080,3427.170036,0.935956
225,12.000000,8.000000,1553,1554,3107,3453.946516,0.940401
225,12.000000,8.000000,1531,1548,3079,3427.354015,0.937656
225,12.000000,8.000000,1538,1544,3082,3449.531097,0.934256
225,12.000000,8.000000,1533,1549,3082,3439.806733,0.934766
225,12.000000,8.000000,1558,1559,3117,3464.221415,0.937413
225,12.000000,8.000000,1528,1550,3078,3435.249234,0.935956
225,12.000000,8.000000,1535,1557,3092,3444.059406,0.936903
225,12.000000,8.000000,1558,1558,3116,3455.927273,0.939769
225,12.000000,8.000000,1542,1565,3107,3446.223937,0.939915
225,12.000000,8.000000,1540,1550,3090,3434.769991,0.936321
225,12.000000,8.000000,1553,1550,3103,3456.592403,0.937146
225,12.000000,8.000000,1544,1551,3095,3439.677859,0.939235
225,12.000000,8.000000,1549,1552,3101,3430.881207,0.940012
225,12.000000,8.000000,1545,1557,3102,3460.627777,0.934159
225,12.000000,8.000000,1541,1549,3090,3435.140936,0.937389
225,12.000000,8.000000,1544,1555,3099,3448.032129,0.938434
