NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100,100,100,100.000000,100.000000
180,1139,1278,2417,2752.782657,0.917517
180,1156,1263,2419,2751.730497,0.918306
180,1151,1267,2418,2749.358647,0.916879
180,1152,1271,2423,2753.428088,0.917456
180,1161,1267,2428,2753.031565,0.919733
180,1138,1271,2409,2745.474864,0.915847
180,1150,1266,2416,2753.262065,0.915149
180,1161,1260,2421,2750.301421,0.918033
180,1156,1265,2421,2748.974147,0.919429
180,1158,1262,2420,2743.866171,0.920492
180,1148,1267,2415,2757.464730,0.912356
180,1134,1276,2410,2752.328121,0.914359
180,1138,1269,2407,2754.249488,0.913267
180,1158,1266,2424,2752.760119,0.918610
180,1153,1261,2414,2742.254716,0.918670
180,1161,1263,2424,2752.760119,0.918336
180,1141,1266,2407,2748.806684,0.915209
180,1140,1272,2412,2754.325730,0.915938
180,1149,1269,2418,2750.402984,0.917760
180,1163,1270,2433,2752.920445,0.920917
180,1128,1274,2402,2751.491167,0.911566
180,1153,1267,2420,2744.621953,0.919369
180,1137,1269,2406,2753.679163,0.911293
180,1144,1276,2420,2764.515346,0.913084
180,1165,1268,2433,2754.055670,0.920553
180,1166,1266,2432,2755.196038,0.919035
180,1140,1269,2409,2746.900443,0.915695
180,1143,1267,2410,2748.421271,0.915877
180,1149,1273,2422,2752.006899,0.916576
180,1141,1274,2415,2757.751508,0.914056
180,1151,1265,2416,2747.558778,0.916849
180,1155,1266,2421,2745.000000,0.918245
180,1150,1257,2407,2752.432826,0.913934
180,1160,1271,2431,2754.063145,0.919004
180,1144,1266,2410,2745.759546,0.916636
180,1162,1264,2426,2752.469259,0.919399
180,1151,1262,2413,2746.707443,0.916029
180,1162,1269,2431,2753.494945,0.920279
180,1148,1266,2414,2750.411954,0.916302
180,1160,1265,2425,2752.377507,0.918124
180,1169,1268,2437,2754.229740,0.922253
180,1163,1268,2431,2759.948301,0.918974
180,1158,1272,2430,2758.432697,0.916454
180,1143,1265,2408,2747.757647,0.914268
180,1161,1274,2435,2753.953648,0.920340
180,1134,1272,2406,2748.426966,0.912386
180,1154,1273,2427,2753.983258,0.919945
180,1148,1266,2414,2756.609582,0.913965
180,1141,1271,2412,2755.854318,0.913115
180,1127,1269,2396,2745.955048,0.913206
180,1161,1262,2423,2747.173097,0.919186
180,1158,1267,2425,2753.231310,0.919824
180,1132,1276,2408,2752.238723,0.913449
180,1145,1273,2418,2750.972956,0.916970
180,1147,1262,2409,2746.520144,0.916302
180,1138,1271,2409,2754.719850,0.911445
180,1157,1270,2427,2752.087163,0.919399
180,1168,1274,2442,2760.543601,0.921888
180,1148,1272,2420,2760.207756,0.915027
180,1157,1267,2424,2753.044857,0.919429
180,1165,1269,2434,2757.556664,0.919156
180,1159,1274,2433,2762.695026,0.919460
180,1141,1277,2418,2756.781116,0.916545
180,1158,1272,2430,2759.193382,0.918610
180,1148,1268,2416,2753.452583,0.914967
180,1153,1268,2421,2750.111732,0.918245
180,1155,1262,2417,2754.973528,0.915999
180,1135,1274,2409,2750.137243,0.914876
180,1168,1270,2438,2756.211003,0.921706
180,1149,1263,2412,2753.180401,0.913115
180,1165,1269,2434,2757.651510,0.920765
180,1147,1267,2414,2750.126582,0.916727
180,1134,1263,2397,2745.000000,0.911293
180,1143,1268,2411,2744.525694,0.916302
180,1149,1271,2420,2749.829246,0.918215
180,1162,1269,2431,2749.429700,0.921463
180,1148,1270,2418,2752.779429,0.915665
180,1167,1269,2436,2758.968505,0.920431
180,1166,1270,2436,2750.928726,0.921433
180,1132,1270,2402,2745.190479,0.912113
180,1163,1276,2439,2761.321877,0.920067
180,1147,1266,2413,2750.509378,0.916151
180,1149,1270,2419,2750.875509,0.917456
180,1151,1267,2418,2752.398922,0.917092
180,1152,1268,2420,2746.797147,0.917760
180,1153,1262,2415,2748.319226,0.916818
180,1143,1274,2417,2752.497148,0.916424
180,1160,1272,2432,2755.764706,0.919490
180,1145,1272,2417,2754.020547,0.916606
180,1159,1271,2430,2753.687904,0.920006
180,1148,1271,2419,2750.400746,0.916272
180,1140,1265,2405,2744.714687,0.912993
180,1153,1272,2425,2756.176247,0.918731
180,1145,1266,2411,2746.898866,0.915270
180,1141,1264,2405,2743.289009,0.915452
180,1156,1270,2426,2750.195822,0.919490
180,1140,1273,2413,2745.663753,0.915817
180,1156,1267,2423,2755.709699,0.917608
180,1147,1273,2420,2759.252336,0.914177
180,1153,1267,2420,2748.217610,0.917486
