NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
35,288,205,493,596.010759,0.867760
35,289,203,492,600.354353,0.867760
35,297,208,505,608.450903,0.880250
35,291,210,501,606.254487,0.871351
35,292,211,503,606.954597,0.876815
35,291,205,496,602.480561,0.874941
35,290,217,507,604.380235,0.880406
35,282,213,495,596.402370,0.875410
35,288,212,500,595.039019,0.884621
35,291,213,504,603.951356,0.881187
36,300,209,509,623.984369,0.866727
36,289,214,503,611.170048,0.868549
36,302,202,504,620.974752,0.862022
36,293,211,504,608.123077,0.879478
36,297,194,491,615.431507,0.846539
36,303,203,506,626.956554,0.849120
36,294,211,505,619.080759,0.862933
36,297,211,508,616.108984,0.872495
36,291,214,505,606.441852,0.876746
36,294,214,508,615.995583,0.874924
37,295,226,521,625.255406,0.886870
37,305,230,535,628.685352,0.897061
37,311,221,532,637.552566,0.877861
37,293,234,527,621.008876,0.895289
37,301,221,522,626.122586,0.882292
37,305,229,534,627.401353,0.896618
37,307,226,533,634.260633,0.883621
37,302,230,532,628.980618,0.891892
37,299,225,524,627.410080,0.884951
37,302,220,522,628.125467,0.875646
38,307,225,532,645.304029,0.873454
38,302,225,527,639.239142,0.871441
38,303,220,523,644.390858,0.862238
38,306,222,528,640.675624,0.870290
38,314,221,535,645.452811,0.875324
38,312,223,535,643.777470,0.874748
38,312,220,532,644.629378,0.870578
38,304,226,530,642.205959,0.873310
38,305,231,536,638.462487,0.884383
38,307,231,538,643.711631,0.881219
39,311,238,549,658.744620,0.881743
39,315,229,544,659.396739,0.873897
39,305,239,544,653.734299,0.880062
39,320,230,550,663.289963,0.879081
39,308,224,532,649.261970,0.864369
39,310,239,549,650.757848,0.889169
39,312,234,546,662.834155,0.865910
39,307,233,540,653.992873,0.874457
39,313,230,543,659.304355,0.869973
39,308,238,546,661.259460,0.872916
40,320,239,559,677.463576,0.873361
40,327,233,560,676.324039,0.874044
40,316,236,552,666.882324,0.874727
40,326,237,563,677.710903,0.879098
40,316,243,559,671.791167,0.881831
40,315,241,556,669.064606,0.874454
40,313,234,547,662.701092,0.875546
40,315,239,554,664.800000,0.878142
40,319,225,544,671.174785,0.857650
40,315,235,550,665.124732,0.870355
41,328,251,579,694.855566,0.882980
41,317,251,568,690.713776,0.868719
41,317,253,570,679.489990,0.880581
41,331,242,573,696.229798,0.869785
41,328,251,579,695.857280,0.879382
41,320,249,569,683.729500,0.877649
41,324,235,559,692.108416,0.852726
