100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,0,0,0,4,4,39,48,56,62,61,45,57,40,37,33,32,44,45,0,0,0,0,0,0,0,0,0
0,0,2,1,4,11,35,49,56,53,61,55,47,51,44,37,26,39,41,0,0,0,0,0,0,0,0,0
0,0,0,4,2,10,39,59,48,61,53,53,56,53,37,40,30,30,40,0,0,0,0,0,0,0,0,0
0,0,1,3,4,17,43,48,44,67,52,50,45,51,43,40,35,36,32,0,0,0,0,0,0,0,0,0
0,0,1,2,3,11,43,51,48,56,64,47,42,59,36,36,39,36,39,0,0,0,0,0,0,0,0,0
0,0,1,0,7,6,39,46,54,51,83,45,52,37,39,45,30,34,43,0,0,0,0,0,0,0,0,0
0,0,1,1,4,7,35,47,46,53,63,55,62,50,28,49,31,35,36,0,0,0,0,0,0,0,0,0
0,0,0,1,7,13,41,44,50,55,43,66,38,49,46,34,36,32,49,0,0,0,0,0,0,0,0,0
0,0,1,1,6,8,32,45,52,57,77,56,48,40,34,37,33,42,47,0,0,0,0,0,0,0,0,0
0,0,0,0,1,9,36,48,56,58,60,56,52,43,39,41,27,39,40,0,0,0,0,0,0,0,0,0
0,0,0,3,2,10,37,54,52,57,44,42,55,42,33,39,51,39,43,0,0,0,0,0,0,0,0,0
0,0,0,2,4,13,42,44,50,62,63,62,50,48,37,33,23,38,42,0,0,0,0,0,0,0,0,0
0,0,1,3,6,9,43,35,44,59,70,70,49,37,39,45,44,33,28,0,0,0,0,0,0,0,0,0
0,0,1,1,4,13,30,45,53,60,52,60,48,55,44,37,33,42,31,0,0,0,0,0,0,0,0,0
0,0,0,3,4,3,44,45,63,47,54,54,54,45,43,35,34,35,41,0,0,0,0,0,0,0,0,0
0,0,0,2,2,8,30,51,44,57,54,55,53,49,55,43,29,28,33,0,0,0,0,0,0,0,0,0
0,0,0,2,8,14,43,48,44,67,40,58,52,39,47,44,29,37,38,0,0,0,0,0,0,0,0,0
0,0,0,2,5,16,42,47,61,57,62,57,39,44,39,49,45,19,42,0,0,0,0,0,0,0,0,0
0,0,1,4,5,12,45,41,50,49,57,52,60,34,43,41,46,39,27,0,0,0,0,0,0,0,0,0
0,0,1,1,6,11,35,40,53,72,53,54,49,52,39,46,30,29,41,0,0,0,0,0,0,0,0,0
0,0,0,2,3,13,37,47,53,44,63,64,40,47,38,44,39,39,29,0,0,0,0,0,0,0,0,0
0,0,0,1,5,3,38,41,49,74,75,62,41,43,42,40,34,36,29,0,0,0,0,0,0,0,0,0
0,0,0,2,7,8,41,46,52,48,47,52,52,45,41,44,40,41,43,0,0,0,0,0,0,0,0,0
