NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100,100,100,100.000000,100.000000
180,984,1175,2159,2524.939999,0.899879
180,976,1183,2159,2519.840556,0.899666
180,972,1170,2142,2514.073757,0.896478
180,1010,1182,2192,2533.223871,0.912265
180,1004,1192,2196,2545.616554,0.904948
180,982,1188,2170,2544.851894,0.897146
180,968,1178,2146,2501.211521,0.902459
180,1009,1179,2188,2536.878564,0.908227
180,992,1177,2169,2513.521900,0.904888
180,1008,1183,2191,2536.339483,0.906679
180,963,1177,2140,2512.800770,0.895507
180,1000,1187,2187,2554.873923,0.898937
180,1000,1190,2190,2551.952738,0.903248
180,980,1178,2158,2536.649181,0.895750
180,988,1171,2159,2505.106203,0.906345
180,1005,1192,2197,2546.596523,0.908349
180,1011,1188,2199,2541.848616,0.907741
180,977,1181,2158,2527.090192,0.898543
180,976,1173,2149,2493.590954,0.904220
180,991,1183,2174,2538.786826,0.902429
180,969,1174,2143,2519.556698,0.896873
180,1009,1167,2176,2520.658320,0.909138
180,965,1168,2133,2522.203396,0.892259
180,997,1171,2168,2536.456047,0.898391
180,999,1206,2205,2563.718189,0.902004
180,992,1171,2163,2515.240583,0.906648
180,986,1185,2171,2550.110188,0.897177
180,983,1180,2163,2531.505418,0.901396
180,1000,1189,2189,2551.419270,0.903795
180,996,1181,2177,2537.881512,0.901973
180,1002,1170,2172,2520.634160,0.906406
180,999,1174,2173,2534.204992,0.903309
180,985,1187,2172,2533.487252,0.903005
180,974,1182,2156,2530.325293,0.897845
180,1009,1187,2196,2537.490441,0.909290
180,966,1184,2150,2513.076186,0.901336
180,984,1176,2160,2519.133267,0.904827
180,1003,1167,2170,2516.451329,0.905222
180,998,1175,2173,2525.709951,0.905070
180,1007,1183,2190,2537.321937,0.906952
180,989,1183,2172,2533.038768,0.901396
180,1000,1174,2174,2509.868218,0.908500
180,979,1178,2157,2526.278400,0.900152
180,965,1170,2135,2514.189189,0.897328
180,998,1166,2164,2541.978461,0.897450
180,985,1186,2171,2527.309160,0.903704
180,1000,1171,2171,2526.237813,0.904857
180,978,1177,2155,2530.143285,0.895355
180,997,1176,2173,2541.312930,0.902611
180,992,1173,2165,2519.879156,0.903491
180,990,1180,2170,2532.589286,0.904007
180,979,1180,2159,2537.190867,0.897996
180,979,1171,2150,2518.438178,0.902429
180,982,1175,2157,2512.254437,0.905131
180,980,1203,2183,2549.568146,0.900729
180,1011,1193,2204,2565.090626,0.900516
180,967,1183,2150,2523.553307,0.896873
180,1007,1186,2193,2541.870580,0.905282
180,971,1167,2138,2507.234861,0.901639
180,980,1181,2161,2530.603292,0.900668
180,991,1189,2180,2544.170062,0.899939
180,982,1202,2184,2552.183908,0.898664
180,1010,1183,2193,2538.833163,0.909350
180,987,1186,2173,2538.248936,0.902580
180,997,1182,2179,2526.621374,0.906041
180,1003,1193,2196,2548.576260,0.906223
180,1010,1177,2187,2529.309037,0.909077
180,982,1173,2155,2526.271398,0.900820
180,1002,1165,2167,2517.226082,0.907741
180,994,1179,2173,2530.352800,0.902307
180,1004,1189,2193,2548.956246,0.905039
180,990,1173,2163,2514.619185,0.904372
180,1001,1194,2195,2563.764981,0.901245
180,989,1179,2168,2515.903470,0.905039
180,978,1175,2153,2532.308077,0.895021
180,979,1170,2149,2512.353066,0.902398
180,1013,1190,2203,2550.499789,0.904827
180,988,1189,2177,2549.883725,0.902580
180,981,1180,2161,2533.395259,0.898512
180,992,1183,2175,2536.537440,0.903097
180,968,1177,2145,2532.211590,0.895325
180,1006,1185,2191,2546.092570,0.904129
180,984,1192,2176,2540.131831,0.901457
180,1002,1182,2184,2529.836481,0.905889
180,977,1179,2156,2515.447880,0.903370
180,988,1199,2187,2551.616194,0.899757
180,994,1176,2170,2533.038024,0.902914
180,989,1194,2183,2546.227825,0.904918
180,1003,1191,2194,2547.421925,0.904523
180,999,1174,2173,2528.029243,0.906648
180,1000,1199,2199,2563.800658,0.904341
180,998,1191,2189,2540.094409,0.906406
180,985,1166,2151,2507.482748,0.902793
180,974,1176,2150,2519.065234,0.900729
180,1006,1183,2189,2542.333404,0.904189
180,991,1178,2169,2526.409477,0.904706
180,988,1181,2169,2517.951013,0.906679
180,976,1179,2155,2532.128844,0.897936
180,972,1185,2157,2521.437240,0.900061
180,1018,1194,2212,2555.709576,0.908713
