NUM_CAMPS,MB_HOURS,OB_HOURS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100.000000,100.000000,100,100,100,100.000000,100.000000
225,12.000000,8.000000,1459,1584,3043,3496.359108,0.913953
225,12.000000,8.000000,1465,1593,3058,3482.785661,0.919733
225,12.000000,8.000000,1441,1577,3018,3455.581046,0.915871
225,12.000000,8.000000,1420,1559,2979,3423.397293,0.913103
225,12.000000,8.000000,1414,1573,2987,3450.696510,0.908998
225,12.000000,8.000000,1424,1569,2993,3450.850554,0.910795
225,12.000000,8.000000,1430,1583,3013,3456.199331,0.912738
225,12.000000,8.000000,1436,1573,3009,3440.014855,0.916406
225,12.000000,8.000000,1407,1565,2972,3422.229990,0.910698
225,12.000000,8.000000,1444,1585,3029,3475.327417,0.915750
225,12.000000,8.000000,1405,1589,2994,3456.358819,0.908440
225,12.000000,8.000000,1402,1556,2958,3412.694388,0.910115
225,12.000000,8.000000,1460,1578,3038,3472.301180,0.915968
225,12.000000,8.000000,1472,1587,3059,3483.924571,0.917571
225,12.000000,8.000000,1443,1589,3032,3469.102732,0.916066
225,12.000000,8.000000,1405,1570,2975,3426.738607,0.912374
225,12.000000,8.000000,1458,1586,3044,3468.951870,0.917013
225,12.000000,8.000000,1433,1557,2990,3415.164082,0.918616
225,12.000000,8.000000,1439,1571,3010,3441.731463,0.918324
225,12.000000,8.000000,1434,1580,3014,3461.975898,0.914681
225,12.000000,8.000000,1393,1565,2958,3421.033931,0.909290
225,12.000000,8.000000,1458,1588,3046,3470.558692,0.920656
225,12.000000,8.000000,1417,1556,2973,3451.469676,0.905598
225,12.000000,8.000000,1446,1577,3023,3476.677979,0.911597
225,12.000000,8.000000,1428,1574,3002,3459.193183,0.911961
225,12.000000,8.000000,1414,1582,2996,3460.996549,0.908804
225,12.000000,8.000000,1453,1592,3045,3480.205268,0.917668
225,12.000000,8.000000,1400,1589,2989,3475.728628,0.904165
225,12.000000,8.000000,1449,1585,3034,3467.055673,0.919733
225,12.000000,8.000000,1429,1590,3019,3464.626244,0.913030
225,12.000000,8.000000,1442,1584,3026,3468.309487,0.911475
225,12.000000,8.000000,1443,1586,3029,3484.843807,0.912155
225,12.000000,8.000000,1425,1571,2996,3445.144804,0.910358
225,12.000000,8.000000,1436,1571,3007,3433.914605,0.918713
225,12.000000,8.000000,1435,1583,3018,3459.525334,0.912471
225,12.000000,8.000000,1409,1572,2981,3437.592421,0.911330
225,12.000000,8.000000,1425,1559,2984,3431.154179,0.910893
225,12.000000,8.000000,1438,1570,3008,3447.774406,0.916333
225,12.000000,8.000000,1453,1598,3051,3491.520984,0.916746
225,12.000000,8.000000,1415,1544,2959,3394.634449,0.914366
225,12.000000,8.000000,1409,1579,2988,3440.653840,0.912204
225,12.000000,8.000000,1439,1582,3021,3484.792688,0.911670
225,12.000000,8.000000,1443,1578,3021,3463.735659,0.916843
225,12.000000,8.000000,1438,1579,3017,3465.905223,0.912665
225,12.000000,8.000000,1430,1587,3017,3469.583706,0.912423
225,12.000000,8.000000,1426,1578,3004,3457.144055,0.912423
225,12.000000,8.000000,1416,1568,2984,3432.592055,0.913904
225,12.000000,8.000000,1451,1592,3043,3490.417723,0.914608
225,12.000000,8.000000,1437,1567,3004,3451.163504,0.913564
225,12.000000,8.000000,1408,1573,2981,3421.589357,0.913855
225,12.000000,8.000000,1433,1564,2997,3430.677648,0.916187
225,12.000000,8.000000,1452,1606,3058,3499.823498,0.916138
225,12.000000,8.000000,1441,1584,3025,3465.909091,0.916430
225,12.000000,8.000000,1448,1578,3026,3448.248139,0.918713
225,12.000000,8.000000,1422,1562,2984,3429.334599,0.911500
