NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100,100,100,100.000000,100.000000
135,981,956,1937,2138.038826,0.945315
135,974,963,1937,2130.613758,0.948310
135,966,951,1917,2110.211870,0.948027
135,974,969,1943,2144.469934,0.945881
135,984,967,1951,2143.817773,0.947460
135,974,968,1942,2146.050725,0.942886
135,965,954,1919,2113.355102,0.947824
135,978,961,1939,2138.240191,0.947055
135,958,955,1913,2110.887713,0.943453
135,983,970,1953,2150.894481,0.946934
135,987,970,1957,2171.075711,0.944060
135,986,975,1961,2173.463661,0.943412
135,969,972,1941,2134.823480,0.948351
135,966,969,1935,2140.517396,0.944667
135,976,965,1941,2141.114708,0.945881
135,988,963,1951,2153.684316,0.943574
135,988,959,1947,2154.370717,0.943979
135,980,967,1947,2154.467213,0.943493
135,974,956,1930,2141.506849,0.943007
135,977,951,1928,2142.077712,0.941267
135,974,953,1927,2130.522936,0.946124
135,987,977,1964,2160.504943,0.946246
135,978,960,1938,2137.805412,0.946691
135,961,954,1915,2105.383606,0.944627
135,972,958,1930,2132.789855,0.945153
135,982,964,1946,2143.471844,0.944343
135,971,973,1944,2147.300367,0.944708
135,988,975,1963,2157.867536,0.949160
135,968,956,1924,2121.036145,0.946934
135,976,961,1937,2125.409061,0.950496
135,976,983,1959,2150.504110,0.949808
135,963,959,1922,2117.980731,0.947460
135,985,969,1954,2155.936314,0.944869
135,970,968,1938,2139.524980,0.945719
135,979,961,1940,2138.865584,0.944424
135,970,968,1938,2136.946664,0.946367
135,983,974,1957,2150.028239,0.947055
135,970,952,1922,2128.710212,0.940498
135,983,983,1966,2162.512467,0.944667
135,965,948,1913,2105.527265,0.946974
135,975,963,1938,2159.208533,0.939162
135,991,969,1960,2165.167233,0.943655
135,977,956,1933,2140.029801,0.942927
135,972,960,1932,2138.443548,0.944181
135,982,964,1946,2152.203868,0.944829
135,979,965,1944,2138.789579,0.948958
135,988,971,1959,2163.578837,0.945477
135,965,956,1921,2138.917658,0.941267
135,970,942,1912,2115.642944,0.945679
135,982,970,1952,2149.793153,0.943898
135,955,947,1902,2112.335806,0.941672
135,973,961,1934,2139.602794,0.946246
135,961,953,1914,2119.374748,0.943777
135,972,949,1921,2125.696721,0.943291
135,967,968,1935,2131.925924,0.947541
135,971,965,1936,2127.051499,0.948796
135,980,971,1951,2147.638685,0.945598
135,971,961,1932,2123.695662,0.948917
135,983,969,1952,2160.677450,0.944748
135,981,946,1927,2129.284149,0.942967
135,978,954,1932,2131.186819,0.946408
135,969,965,1934,2133.488279,0.945234
135,985,968,1953,2144.012842,0.948836
135,973,959,1932,2122.184874,0.949322
135,972,959,1931,2132.845487,0.945396
135,974,959,1933,2140.125706,0.945639
135,976,967,1943,2142.077513,0.946731
135,975,949,1924,2129.874983,0.943574
135,960,955,1915,2102.389681,0.949848
135,996,966,1962,2156.672303,0.945436
135,1000,976,1976,2177.972696,0.946853
135,970,957,1927,2123.490566,0.943453
135,976,967,1943,2140.262841,0.945922
135,971,960,1931,2124.203179,0.947662
135,990,982,1972,2166.700467,0.949403
135,982,973,1955,2158.003440,0.945355
135,979,955,1934,2144.596705,0.943574
135,968,961,1929,2129.303650,0.944181
135,985,968,1953,2148.117403,0.947622
135,981,955,1936,2140.952551,0.944384
135,975,969,1944,2133.089940,0.948310
135,983,970,1953,2160.042306,0.946570
135,980,969,1949,2150.803815,0.943210
135,980,970,1950,2151.426849,0.943453
135,978,960,1938,2137.519086,0.944060
135,978,946,1924,2132.646267,0.941267
135,975,961,1936,2136.076102,0.944910
135,974,959,1933,2141.469283,0.942603
135,974,968,1942,2136.494033,0.945841
135,974,954,1928,2127.819522,0.947541
135,986,963,1949,2159.775949,0.941388
135,961,949,1910,2116.178581,0.943493
135,979,956,1935,2145.609291,0.940700
135,978,957,1935,2135.640413,0.947096
135,970,954,1924,2132.646267,0.944343
135,971,968,1939,2142.639665,0.944100
135,970,954,1924,2126.349647,0.944910
135,972,953,1925,2121.192016,0.946570
135,976,957,1933,2128.108957,0.948998
135,978,951,1929,2138.572294,0.943615
