NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
225,3105,0,3105,3517.439541,0.926825
225,3084,0,3084,3503.191900,0.924590
225,3094,0,3094,3477.234763,0.930370
225,3110,0,3110,3515.462856,0.927505
225,3080,0,3080,3482.125206,0.927286
225,3103,0,3103,3513.820439,0.925440
225,3115,0,3115,3494.255026,0.932799
225,3111,0,3111,3514.084961,0.927359
225,3089,0,3089,3511.777983,0.922647
225,3125,0,3125,3506.045640,0.930662
225,3121,0,3121,3513.044697,0.931633
225,3104,0,3104,3493.145294,0.931803
225,3136,0,3136,3522.321940,0.931852
225,3096,0,3096,3492.351104,0.929569
225,3109,0,3109,3495.714773,0.930298
225,3128,0,3128,3529.511386,0.929375
225,3131,0,3131,3504.374388,0.935883
225,3137,0,3137,3535.500493,0.930443
225,3117,0,3117,3493.262793,0.933430
225,3156,0,3156,3540.825613,0.931730
225,3127,0,3127,3499.611997,0.935762
225,3105,0,3105,3503.847155,0.929059
225,3125,0,3125,3517.643320,0.931900
225,3146,0,3146,3519.632377,0.934985
225,3103,0,3103,3509.573548,0.925780
225,3102,0,3102,3492.803818,0.932532
225,3134,0,3134,3509.067548,0.935422
225,3098,0,3098,3497.865252,0.931002
225,3129,0,3129,3531.220365,0.929423
225,3121,0,3121,3505.856636,0.934038
225,3137,0,3137,3503.471167,0.938409
225,3131,0,3131,3501.709175,0.937146
225,3163,0,3163,3540.864169,0.935471
225,3124,0,3124,3516.325415,0.932750
225,3178,0,3178,3539.851485,0.940765
225,3125,0,3125,3515.048762,0.932265
225,3169,0,3169,3540.553943,0.936806
225,3163,0,3163,3545.973780,0.935471
225,3104,0,3104,3498.116926,0.931900
225,3125,0,3125,3495.663425,0.937608
225,3162,0,3162,3546.204445,0.935956
225,3129,0,3129,3516.090142,0.933770
225,3149,0,3149,3529.221672,0.935422
225,3102,0,3102,3485.749959,0.935616
225,3136,0,3136,3525.303047,0.935762
225,3116,0,3116,3472.107058,0.937826
225,3117,0,3117,3494.118728,0.937923
225,3143,0,3143,3516.658288,0.937268
225,3148,0,3148,3526.277273,0.935519
225,3104,0,3104,3504.063168,0.931949
225,3177,0,3177,3515.154915,0.944748
225,3166,0,3166,3518.015113,0.941615
225,3141,0,3141,3502.618216,0.941348
225,3155,0,3155,3533.157229,0.937753
225,3149,0,3149,3522.701524,0.939648
225,3115,0,3115,3504.375000,0.934305
225,3150,0,3150,3522.097760,0.937899
225,3158,0,3158,3538.152703,0.937753
225,3159,0,3159,3526.128416,0.941396
225,3165,0,3165,3548.602413,0.936758
225,3131,0,3131,3524.782638,0.933503
225,3129,0,3129,3496.812914,0.939575
225,3166,0,3166,3518.869784,0.943801
225,3154,0,3154,3509.416295,0.942659
225,3141,0,3141,3500.343050,0.943169
225,3148,0,3148,3512.326577,0.941008
225,3162,0,3162,3518.983459,0.945234
225,3128,0,3128,3503.492737,0.936199
225,3151,0,3151,3534.734369,0.936175
225,3190,0,3190,3548.322392,0.942514
225,3165,0,3165,3536.180908,0.941591
225,3133,0,3133,3505.374175,0.937875
225,3135,0,3135,3507.325970,0.940036
225,3144,0,3144,3518.733351,0.939429
225,3122,0,3122,3499.152081,0.939259
225,3131,0,3131,3491.088740,0.942757
225,3123,0,3123,3497.797378,0.936442
225,3164,0,3164,3532.092506,0.941154
225,3151,0,3151,3509.112731,0.941251
225,3164,0,3164,3539.866315,0.940085
225,3151,0,3151,3513.864664,0.940474
225,3169,0,3169,3528.681243,0.943777
225,3129,0,3129,3505.661751,0.941008
225,3155,0,3155,3547.533384,0.937681
225,3133,0,3133,3503.375020,0.941518
225,3169,0,3169,3523.155173,0.943607
225,3185,0,3185,3560.748710,0.938749
225,3149,0,3149,3513.156718,0.941081
225,3130,0,3130,3491.297340,0.941178
225,3145,0,3145,3485.086928,0.945671
225,3158,0,3158,3514.531867,0.945161
225,3155,0,3155,3515.088481,0.944359
225,3159,0,3159,3530.435225,0.941275
225,3146,0,3146,3520.206261,0.941226
225,3126,0,3126,3503.921435,0.938652
225,3157,0,3157,3527.434127,0.940036
225,3175,0,3175,3525.351913,0.943631
225,3137,0,3137,3496.926524,0.944287
225,3191,0,3191,3543.595259,0.946157
225,3167,0,3167,3533.717007,0.944432
225,3162,0,3162,3517.272261,0.944821
225,3180,0,3180,3539.206941,0.943752
225,3187,0,3187,3528.684656,0.947347
225,3179,0,3179,3530.745421,0.947152
225,3149,0,3149,3517.922647,0.941372
225,3157,0,3157,3522.368171,0.943461
225,3178,0,3178,3537.746026,0.944748
225,3167,0,3167,3535.537375,0.944457
225,3118,0,3118,3487.169980,0.941931
225,3164,0,3164,3517.216523,0.946108
225,3147,0,3147,3487.490916,0.948877
225,3175,0,3175,3537.754039,0.943242
225,3153,0,3153,3522.964777,0.942344
225,3150,0,3150,3519.899316,0.942902
225,3128,0,3128,3498.353977,0.940474
225,3193,0,3193,3554.155741,0.944869
225,3167,0,3167,3525.310219,0.944699
225,3157,0,3157,3513.039160,0.946327
225,3174,0,3174,3516.938913,0.949727
225,3173,0,3173,3527.602198,0.945477
