NUM_CAMPS,MB_HOURS,OB_HOURS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100.000000,100.000000,100,100,100,100.000000,100.000000
90,12.000000,8.000000,533,639,1172,1376.709222,0.894293
90,12.000000,8.000000,532,640,1172,1379.464018,0.891864
90,12.000000,8.000000,534,638,1172,1372.988121,0.894050
90,12.000000,8.000000,533,648,1181,1381.173756,0.894171
90,12.000000,8.000000,529,640,1169,1379.086742,0.888282
90,12.000000,8.000000,528,638,1166,1374.267926,0.889496
90,12.000000,8.000000,538,640,1178,1371.142049,0.898057
90,12.000000,8.000000,535,636,1171,1372.207044,0.893868
90,12.000000,8.000000,537,640,1177,1374.153966,0.895203
90,12.000000,8.000000,517,637,1154,1371.311688,0.884760
90,12.000000,8.000000,525,642,1167,1380.683141,0.885307
90,12.000000,8.000000,526,646,1172,1378.085243,0.890528
90,12.000000,8.000000,533,644,1177,1383.964446,0.890468
90,12.000000,8.000000,535,633,1168,1375.444015,0.890893
90,12.000000,8.000000,540,637,1177,1376.104919,0.894171
90,12.000000,8.000000,531,640,1171,1372.890803,0.892714
90,12.000000,8.000000,540,639,1179,1372.694048,0.899696
90,12.000000,8.000000,553,636,1189,1374.040836,0.904797
90,12.000000,8.000000,532,640,1172,1377.593491,0.891621
90,12.000000,8.000000,529,637,1166,1375.350569,0.890710
90,12.000000,8.000000,514,637,1151,1368.240346,0.884942
90,12.000000,8.000000,513,645,1158,1377.157918,0.885124
90,12.000000,8.000000,531,641,1172,1374.161031,0.893078
90,12.000000,8.000000,542,635,1177,1369.203984,0.900729
90,12.000000,8.000000,546,640,1186,1381.039310,0.898361
90,12.000000,8.000000,529,644,1173,1375.921231,0.892046
90,12.000000,8.000000,535,643,1178,1379.134205,0.894778
90,12.000000,8.000000,517,641,1158,1379.848068,0.882149
90,12.000000,8.000000,534,641,1175,1380.824117,0.891925
90,12.000000,8.000000,534,638,1172,1375.139987,0.892532
90,12.000000,8.000000,527,648,1175,1383.984124,0.889678
90,12.000000,8.000000,510,640,1150,1370.811319,0.881239
90,12.000000,8.000000,517,643,1160,1379.536429,0.884942
90,12.000000,8.000000,527,637,1164,1367.897253,0.889375
90,12.000000,8.000000,536,637,1173,1382.419320,0.890164
90,12.000000,8.000000,527,640,1167,1377.121874,0.889192
90,12.000000,8.000000,534,644,1178,1379.526451,0.896175
90,12.000000,8.000000,537,643,1180,1379.416566,0.894778
90,12.000000,8.000000,539,639,1178,1374.931614,0.897936
90,12.000000,8.000000,526,636,1162,1368.182728,0.891318
90,12.000000,8.000000,531,641,1172,1379.365442,0.888950
90,12.000000,8.000000,534,639,1173,1379.458051,0.891014
90,12.000000,8.000000,531,642,1173,1376.607525,0.894596
90,12.000000,8.000000,533,645,1178,1376.199461,0.895325
90,12.000000,8.000000,538,637,1175,1374.937833,0.895750
90,12.000000,8.000000,519,638,1157,1369.639186,0.886157
90,12.000000,8.000000,533,640,1173,1375.529370,0.893928
90,12.000000,8.000000,527,645,1172,1379.266881,0.888282
90,12.000000,8.000000,529,636,1165,1375.155880,0.887553
90,12.000000,8.000000,528,642,1170,1380.167598,0.889071
90,12.000000,8.000000,527,641,1168,1376.428163,0.891075
90,12.000000,8.000000,529,640,1169,1371.229257,0.892593
90,12.000000,8.000000,524,639,1163,1377.434920,0.884092
90,12.000000,8.000000,540,639,1179,1376.196315,0.895507
90,12.000000,8.000000,547,634,1181,1375.897998,0.898421
90,12.000000,8.000000,534,640,1174,1376.408030,0.893685
90,12.000000,8.000000,531,639,1170,1377.897748,0.888525
90,12.000000,8.000000,529,642,1171,1376.418070,0.891075
90,12.000000,8.000000,530,645,1175,1375.230955,0.895507
90,12.000000,8.000000,512,640,1152,1368.342709,0.885307
90,12.000000,8.000000,538,637,1175,1381.514135,0.891318
90,12.000000,8.000000,547,639,1186,1376.756414,0.902307
90,12.000000,8.000000,542,638,1180,1380.298295,0.895568
90,12.000000,8.000000,519,643,1162,1379.126612,0.884760
90,12.000000,8.000000,521,639,1160,1374.672615,0.885307
90,12.000000,8.000000,529,649,1178,1386.129885,0.889860
90,12.000000,8.000000,532,638,1170,1377.996281,0.891621
90,12.000000,8.000000,532,644,1176,1380.423348,0.892835
90,12.000000,8.000000,527,641,1168,1374.657710,0.891075
90,12.000000,8.000000,524,637,1161,1373.584513,0.886825
90,12.000000,8.000000,536,642,1178,1376.785410,0.895568
90,12.000000,8.000000,537,644,1181,1378.726255,0.897207
90,12.000000,8.000000,525,644,1169,1379.284333,0.889314
90,12.000000,8.000000,537,647,1184,1380.564956,0.899211
90,12.000000,8.000000,534,636,1170,1371.230342,0.894839
90,12.000000,8.000000,528,642,1170,1374.261874,0.893443
90,12.000000,8.000000,519,640,1159,1371.809558,0.886885
90,12.000000,8.000000,542,639,1181,1380.193713,0.895568
90,12.000000,8.000000,540,642,1182,1380.285026,0.897632
90,12.000000,8.000000,537,637,1174,1383.004077,0.890650
90,12.000000,8.000000,530,643,1173,1381.233288,0.890468
90,12.000000,8.000000,536,640,1176,1380.620144,0.892107
90,12.000000,8.000000,520,641,1161,1373.781881,0.887675
90,12.000000,8.000000,526,641,1167,1374.856223,0.889617
90,12.000000,8.000000,543,636,1179,1377.270019,0.895871
90,12.000000,8.000000,534,641,1175,1381.711409,0.890650
90,12.000000,8.000000,529,640,1169,1383.347464,0.887067
90,12.000000,8.000000,536,638,1174,1375.624644,0.893503
90,12.000000,8.000000,517,642,1159,1372.697397,0.886703
90,12.000000,8.000000,531,643,1174,1376.408030,0.892896
90,12.000000,8.000000,541,634,1175,1372.208041,0.897328
90,12.000000,8.000000,527,650,1177,1384.953204,0.889557
90,12.000000,8.000000,523,643,1166,1373.579858,0.890407
90,12.000000,8.000000,536,640,1176,1378.066169,0.894353
90,12.000000,8.000000,536,640,1176,1379.833298,0.891560
90,12.000000,8.000000,541,635,1176,1375.717025,0.895082
90,12.000000,8.000000,520,641,1161,1377.245030,0.885307
90,12.000000,8.000000,542,639,1181,1380.095785,0.894839
