100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,0,0,2,6,15,134,118,73,52,30,18,14,12,16,26,46,51,59,0,0,0,0,0,0,0,0,0
0,0,0,2,3,9,110,109,76,67,24,15,10,14,28,33,33,58,59,0,0,0,0,0,0,0,0,0
0,0,0,1,1,14,124,107,73,40,35,14,8,10,26,36,49,49,65,0,0,0,0,0,0,0,0,0
0,0,1,2,2,13,123,103,72,56,27,16,22,21,20,26,30,55,67,0,0,0,0,0,0,0,0,0
0,0,0,0,2,7,124,108,74,66,27,15,15,20,19,34,41,48,61,0,0,0,0,0,0,0,0,0
0,0,0,0,1,8,117,106,75,60,28,15,14,7,22,36,34,57,66,0,0,0,0,0,0,0,0,0
0,0,2,4,8,9,140,112,60,58,23,14,9,7,28,40,35,48,62,0,0,0,0,0,0,0,0,0
0,0,0,0,6,13,145,115,78,52,26,14,10,11,17,36,37,50,51,0,0,0,0,0,0,0,0,0
0,0,2,1,4,17,145,91,92,47,22,19,5,9,25,37,39,48,70,0,0,0,0,0,0,0,0,0
0,0,0,1,4,11,121,101,79,57,27,13,6,15,14,31,51,55,62,0,0,0,0,0,0,0,0,0
0,0,1,0,7,8,151,88,76,44,35,13,11,14,18,32,44,56,63,0,0,0,0,0,0,0,0,0
0,0,0,3,11,9,136,110,85,39,26,15,9,10,18,33,40,48,70,0,0,0,0,0,0,0,0,0
0,0,0,2,8,15,118,98,80,47,38,12,17,19,24,29,50,49,66,0,0,0,0,0,0,0,0,0
0,0,1,3,5,19,129,106,79,54,29,16,11,13,16,35,48,50,51,0,0,0,0,0,0,0,0,0
0,0,0,1,5,13,136,100,77,56,33,16,16,17,15,29,44,39,64,0,0,0,0,0,0,0,0,0
0,0,0,1,5,13,130,104,64,51,33,20,13,18,24,43,40,53,50,0,0,0,0,0,0,0,0,0
0,0,1,0,5,13,130,111,71,49,31,10,17,14,19,36,43,49,61,0,0,0,0,0,0,0,0,0
0,0,1,3,5,8,116,105,81,51,25,12,9,15,21,37,41,55,73,0,0,0,0,0,0,0,0,0
