NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
10,10,10,10,10.000000,10.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,0,0,0,NaN,0.000000
40,142,1,143,183.964851,0.889344
40,142,1,143,183.706564,0.890437
40,142,1,143,184.029536,0.889071
40,142,1,143,183.997188,0.889208
40,142,1,143,183.803336,0.890027
40,142,1,143,183.997188,0.889208
40,142,1,143,184.029536,0.889071
40,142,1,143,183.771067,0.890164
40,142,1,143,183.867908,0.889754
40,142,1,143,184.029536,0.889071
40,325,1,326,366.337120,0.947268
40,325,1,326,366.280890,0.947404
40,325,1,326,366.224678,0.947541
40,325,1,326,366.505913,0.946858
40,325,1,326,366.393367,0.947131
40,325,1,326,366.562212,0.946721
40,325,1,326,366.337120,0.947268
40,325,1,326,366.393367,0.947131
40,325,1,326,366.449631,0.946995
40,325,1,326,366.224678,0.947541
40,347,1,348,569.115282,0.650546
40,358,1,359,595.621034,0.645355
40,333,1,334,574.724965,0.619536
40,334,1,335,580.952381,0.624590
40,341,1,342,576.829493,0.634153
40,347,1,348,566.331703,0.648497
40,355,1,356,587.183416,0.648224
40,332,1,333,585.108017,0.609016
40,344,1,345,587.165775,0.623907
40,362,0,362,587.027027,0.651230
40,395,1,396,607.570740,0.688115
40,383,1,384,608.283921,0.672131
40,383,1,384,597.297068,0.680191
40,397,1,398,605.814099,0.694945
40,383,1,384,590.521008,0.686475
40,386,1,387,597.897847,0.686749
40,384,1,385,613.318825,0.666803
40,384,1,385,605.934208,0.673224
40,384,1,385,606.455778,0.675956
40,396,0,396,611.028668,0.685792
40,443,1,444,615.778704,0.762705
40,448,1,449,635.721470,0.740027
40,449,1,450,635.661907,0.750000
40,430,1,431,635.048309,0.720765
40,436,1,437,617.417487,0.752049
40,440,1,441,639.738407,0.732923
40,426,1,427,620.043642,0.732104
40,451,1,452,628.660460,0.755601
40,426,1,427,638.798283,0.707787
40,444,1,445,632.259317,0.743716
40,448,1,449,619.894379,0.763115
40,462,1,463,621.864220,0.781694
40,463,1,464,637.716861,0.767077
40,435,1,436,625.175318,0.744262
40,470,1,471,626.175082,0.790984
40,462,0,462,627.312187,0.779372
40,460,1,461,631.932584,0.770355
40,457,1,458,630.773283,0.768306
40,451,1,452,633.232536,0.757650
40,448,1,449,627.229008,0.754645
40,483,1,484,645.450902,0.794126
40,465,1,466,627.852015,0.792213
40,484,1,485,643.618564,0.797541
40,475,1,476,637.803405,0.790027
40,488,1,489,654.264303,0.791120
40,466,1,467,616.824251,0.797678
40,469,1,470,636.403996,0.782787
40,481,1,482,641.614839,0.794809
40,476,1,477,632.085445,0.801366
40,480,1,481,631.102348,0.801776
40,497,1,498,642.467395,0.818579
40,494,1,495,642.105263,0.818579
40,479,1,480,639.301310,0.800683
40,487,1,488,636.635181,0.807650
40,472,1,473,622.502697,0.806011
40,492,1,493,636.802541,0.818852
40,490,1,491,634.667138,0.818579
40,483,1,484,633.109364,0.806967
40,491,1,492,633.498681,0.819809
40,470,1,471,637.404326,0.790710
40,484,1,485,639.330092,0.809426
40,481,1,482,625.907398,0.821721
40,491,1,492,629.622378,0.831967
40,499,1,500,633.108459,0.836885
40,491,1,492,625.032975,0.839208
40,488,1,489,629.303797,0.821995
40,496,1,497,639.149684,0.826913
40,492,1,493,634.005622,0.825956
40,490,1,491,635.340286,0.819945
40,496,1,497,646.073522,0.817213
40,482,1,483,633.840086,0.815574
40,494,1,495,633.572303,0.830055
40,482,1,483,625.430745,0.823497
40,483,1,484,637.323260,0.810246
40,507,1,508,651.236427,0.834836
40,491,1,492,633.833157,0.824727
40,485,1,486,642.035734,0.814754
40,507,1,508,645.359250,0.836202
40,483,1,484,628.839191,0.815847
40,495,1,496,639.436421,0.822951
40,489,1,490,631.590069,0.831421
40,496,0,496,641.356651,0.828142
40,491,1,492,633.498681,0.828962
40,493,1,494,634.511318,0.832650
40,502,0,502,643.995794,0.831421
40,497,1,498,648.756006,0.822814
40,476,1,477,628.331834,0.813388
40,495,1,496,634.963274,0.833607
40,482,1,483,629.663402,0.822678
40,508,1,509,638.977877,0.846311
40,493,1,494,639.222203,0.830738
40,491,1,492,630.504202,0.832240
40,500,1,501,651.042073,0.827869
40,477,1,478,638.030635,0.810246
40,477,1,478,625.932021,0.819126
40,490,1,491,632.433574,0.830874
40,496,1,497,649.766030,0.824044
40,518,1,519,647.313001,0.857514
40,497,1,498,639.761320,0.834153
40,511,1,512,643.185172,0.841803
40,494,1,495,642.674707,0.828142
40,509,1,510,643.544217,0.849044
