NUM_CAMPS,MB_HOURS,OB_HOURS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
100,100.000000,100.000000,100,100,100,100.000000,100.000000
90,12.000000,8.000000,438,602,1040,1270.493992,0.862295
90,12.000000,8.000000,444,598,1042,1290.453418,0.856406
90,12.000000,8.000000,453,600,1053,1285.326466,0.868488
90,12.000000,8.000000,446,598,1044,1274.246332,0.869338
90,12.000000,8.000000,451,595,1046,1282.866930,0.863692
90,12.000000,8.000000,433,593,1026,1269.397536,0.858834
90,12.000000,8.000000,442,600,1042,1278.532370,0.863995
90,12.000000,8.000000,460,596,1056,1287.747668,0.870310
90,12.000000,8.000000,452,592,1044,1285.487440,0.862174
90,12.000000,8.000000,434,606,1040,1275.318294,0.863631
90,12.000000,8.000000,445,588,1033,1267.489384,0.864906
90,12.000000,8.000000,444,597,1041,1279.593253,0.866363
90,12.000000,8.000000,461,599,1060,1286.055249,0.869824
90,12.000000,8.000000,459,605,1064,1296.351531,0.869642
90,12.000000,8.000000,458,584,1042,1266.736050,0.872920
90,12.000000,8.000000,470,591,1061,1279.164776,0.876928
90,12.000000,8.000000,444,602,1046,1275.836481,0.866242
90,12.000000,8.000000,446,596,1042,1266.268723,0.873528
90,12.000000,8.000000,455,593,1048,1278.181280,0.871585
90,12.000000,8.000000,436,601,1037,1276.009712,0.863813
90,12.000000,8.000000,440,596,1036,1276.018546,0.865999
90,12.000000,8.000000,453,599,1052,1267.664618,0.876199
90,12.000000,8.000000,451,595,1046,1276.498222,0.870613
90,12.000000,8.000000,447,602,1049,1276.753621,0.867213
90,12.000000,8.000000,444,604,1048,1280.267023,0.869338
90,12.000000,8.000000,439,588,1027,1265.880108,0.864177
90,12.000000,8.000000,454,598,1052,1268.778559,0.873588
90,12.000000,8.000000,465,601,1066,1301.773560,0.865209
90,12.000000,8.000000,447,603,1050,1277.876302,0.866788
90,12.000000,8.000000,445,588,1033,1253.943838,0.870310
90,12.000000,8.000000,446,599,1045,1284.222504,0.864481
90,12.000000,8.000000,453,596,1049,1282.439875,0.864845
90,12.000000,8.000000,444,592,1036,1267.205347,0.869460
90,12.000000,8.000000,435,597,1032,1287.557003,0.854098
90,12.000000,8.000000,449,601,1050,1284.711388,0.868852
90,12.000000,8.000000,449,595,1044,1273.585660,0.868367
90,12.000000,8.000000,439,602,1041,1275.025656,0.864420
90,12.000000,8.000000,444,599,1043,1278.045532,0.865331
90,12.000000,8.000000,450,600,1050,1285.762082,0.868367
